filename	path	status	matched_article_slug	width	height	reason	recommended_action
roborock-at-a-crossroads-image-002.jpg	public/images/insights/roborock-at-a-crossroads-image-002.jpg	keep	roborock-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
roborock-at-a-crossroads-image-003.jpg	public/images/insights/roborock-at-a-crossroads-image-003.jpg	keep	roborock-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
roborock-at-a-crossroads-image-004.jpg	public/images/insights/roborock-at-a-crossroads-image-004.jpg	keep	roborock-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
roborock-at-the-crossroads-image-001.jpg	public/images/insights/roborock-at-the-crossroads-image-001.jpg	migrate-candidate	roborock-at-a-crossroads	777	110	filename likely belongs to article slug roborock-at-a-crossroads; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
roborock-ipo-prospectus-signals-image-001.jpg	public/images/insights/roborock-ipo-prospectus-signals-image-001.jpg	keep	roborock-ipo-prospectus-signals	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
roborock-road-to-100-billion-rmb-image-001.jpg	public/images/insights/roborock-road-to-100-billion-rmb-image-001.jpg	keep	roborock-road-to-100-billion-rmb	1019	539	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
robot-vacuum-ceiling-question-image-001.jpg	public/images/insights/robot-vacuum-ceiling-question-image-001.jpg	keep	robot-vacuum-ceiling-question	1170	2532	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
robot-vacuum-industry-at-crossroads-image-001.jpg	public/images/insights/robot-vacuum-industry-at-crossroads-image-001.jpg	keep	robot-vacuum-industry-at-crossroads	254	97	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
robot-vacuum-industry-faces-dji-wang-tao-image-001.jpg	public/images/insights/robot-vacuum-industry-faces-dji-wang-tao-image-001.jpg	keep	robot-vacuum-industry-faces-dji-wang-tao	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
robot-vacuum-market-before-next-war-cover.jpg	public/images/insights/robot-vacuum-market-before-next-war-cover.jpg	needs-review		1600	900	no confident article match from filename; manual review required	manual review required
robot-vacuum-navigation-solution-companies-image-01.jpg	public/images/insights/robot-vacuum-navigation-solution-companies-image-01.jpg	keep	robot-vacuum-navigation-solution-companies	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
robotic-mower-category-note-image-01.jpg	public/images/insights/robotic-mower-category-note-image-01.jpg	keep	robotic-mower-category-note	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
robotic-mowers-2026-breakthrough-image-01.jpg	public/images/insights/robotic-mowers-2026-breakthrough-image-01.jpg	keep	robotic-mowers-2026-breakthrough	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
robotic-mowers-retail-expansion-phase-image-01.jpg	public/images/insights/robotic-mowers-retail-expansion-phase-image-01.jpg	keep	robotic-mowers-retail-expansion-phase	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
sharkninja-road-to-10-billion-dollars-image-01.jpg	public/images/insights/sharkninja-road-to-10-billion-dollars-image-01.jpg	keep	sharkninja-road-to-10-billion-dollars	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
sharkninja-road-to-10-billion-dollars-image-02.jpg	public/images/insights/sharkninja-road-to-10-billion-dollars-image-02.jpg	keep	sharkninja-road-to-10-billion-dollars	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
story-of-hard-floor-washers-image-01.jpg	public/images/insights/story-of-hard-floor-washers-image-01.jpg	keep	story-of-hard-floor-washers	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
strongest-robot-vacuum-buying-guide-20221007-image-001.png	public/images/insights/strongest-robot-vacuum-buying-guide-20221007-image-001.png	migrate-candidate	best-robot-vacuum-buying-guide-2022	607	489	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
strongest-robot-vacuum-buying-guide-20221007-image-002.png	public/images/insights/strongest-robot-vacuum-buying-guide-20221007-image-002.png	migrate-candidate	best-robot-vacuum-buying-guide-2022	613	371	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
strongest-robot-vacuum-buying-guide-20221007-image-003.png	public/images/insights/strongest-robot-vacuum-buying-guide-20221007-image-003.png	migrate-candidate	best-robot-vacuum-buying-guide-2022	637	399	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
strongest-robot-vacuum-buying-guide-20221007-image-004.png	public/images/insights/strongest-robot-vacuum-buying-guide-20221007-image-004.png	migrate-candidate	best-robot-vacuum-buying-guide-2022	981	371	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
strongest-robot-vacuum-buying-guide-20221007-image-005.png	public/images/insights/strongest-robot-vacuum-buying-guide-20221007-image-005.png	migrate-candidate	best-robot-vacuum-buying-guide-2022	1006	443	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
strongest-robot-vacuum-buying-guide-20221007-image-006.png	public/images/insights/strongest-robot-vacuum-buying-guide-20221007-image-006.png	migrate-candidate	best-robot-vacuum-buying-guide-2022	606	344	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
strongest-robot-vacuum-buying-guide-20221007-image-007.png	public/images/insights/strongest-robot-vacuum-buying-guide-20221007-image-007.png	migrate-candidate	best-robot-vacuum-buying-guide-2022	327	334	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
strongest-robot-vacuum-buying-guide-20221007-image-008.png	public/images/insights/strongest-robot-vacuum-buying-guide-20221007-image-008.png	migrate-candidate	best-robot-vacuum-buying-guide-2022	634	367	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
strongest-robot-vacuum-buying-guide-20221007-image-009.png	public/images/insights/strongest-robot-vacuum-buying-guide-20221007-image-009.png	migrate-candidate	best-robot-vacuum-buying-guide-2022	653	510	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
strongest-robot-vacuum-buying-guide-20221007-image-010.png	public/images/insights/strongest-robot-vacuum-buying-guide-20221007-image-010.png	migrate-candidate	best-robot-vacuum-buying-guide-2022	613	364	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
thoughts-on-mijia-mite-removal-vacuum-image-001.png	public/images/insights/thoughts-on-mijia-mite-removal-vacuum-image-001.png	keep	thoughts-on-mijia-mite-removal-vacuum	1080	1920	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
tineco-lacks-innovation-image-001.jpg	public/images/insights/tineco-lacks-innovation-image-001.jpg	keep	tineco-lacks-innovation	766	378	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
top-ten-vacuum-exporters-in-2019-image-001.jpg	public/images/insights/top-ten-vacuum-exporters-in-2019-image-001.jpg	keep	top-ten-vacuum-exporters-in-2019	506	348	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
trade-war-scenario-analysis-image-01.jpg	public/images/insights/trade-war-scenario-analysis-image-01.jpg	keep	trade-war-scenario-analysis	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
tti-2019-interim-report-image-001.jpg	public/images/insights/tti-2019-interim-report-image-001.jpg	keep	tti-2019-interim-report	688	544	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
tti-cleaning-appliance-strategy-image-01.jpg	public/images/insights/tti-cleaning-appliance-strategy-image-01.jpg	keep	tti-cleaning-appliance-strategy	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
tti-product-direction-image-01.jpg	public/images/insights/tti-product-direction-image-01.jpg	keep	tti-product-direction	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
two-sides-of-dyson-image-001.jpg	public/images/insights/two-sides-of-dyson-image-001.jpg	keep	two-sides-of-dyson	720	286	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
two-sides-of-dyson-image-005.jpg	public/images/insights/two-sides-of-dyson-image-005.jpg	keep	two-sides-of-dyson	468	208	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
two-sides-of-dyson-image-006.jpg	public/images/insights/two-sides-of-dyson-image-006.jpg	keep	two-sides-of-dyson	596	156	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
two-sides-of-dyson-image-007.jpg	public/images/insights/two-sides-of-dyson-image-007.jpg	keep	two-sides-of-dyson	596	156	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
uwant-resilience-in-china-cleaning-appliances-image-01.jpg	public/images/insights/uwant-resilience-in-china-cleaning-appliances-image-01.jpg	keep	uwant-resilience-in-china-cleaning-appliances	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
uwant-resilience-in-china-cleaning-appliances-image-02.jpg	public/images/insights/uwant-resilience-in-china-cleaning-appliances-image-02.jpg	keep	uwant-resilience-in-china-cleaning-appliances	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
vacuum-cleaner-buying-guide-2022-cover.jpg	public/images/insights/vacuum-cleaner-buying-guide-2022-cover.jpg	migrate-candidate	best-robot-vacuum-buying-guide-2022	1600	900	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
vacuum-cleaner-buying-guide-2022-image-001.jpg	public/images/insights/vacuum-cleaner-buying-guide-2022-image-001.jpg	migrate-candidate	best-robot-vacuum-buying-guide-2022	1600	900	filename likely belongs to article slug best-robot-vacuum-buying-guide-2022; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
vacuum-companies-at-2018-autumn-canton-fair-image-001.jpg	public/images/insights/vacuum-companies-at-2018-autumn-canton-fair-image-001.jpg	keep	vacuum-companies-at-2018-autumn-canton-fair	783	584	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
vacuum-industry-2018-review-2019-outlook-image-001.jpg	public/images/insights/vacuum-industry-2018-review-2019-outlook-image-001.jpg	keep	vacuum-industry-2018-review-2019-outlook	564	800	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
vietnam-development-and-industrial-hollowing-image-001.jpg	public/images/insights/vietnam-development-and-industrial-hollowing-image-001.jpg	keep	vietnam-development-and-industrial-hollowing	317	134	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
vs-industry-bissell-three-year-agreement-image-001.jpg	public/images/insights/vs-industry-bissell-three-year-agreement-image-001.jpg	keep	vs-industry-bissell-three-year-agreement	844	390	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
vs-industry-dyson-bissell-supplier-shift-image-001.jpg	public/images/insights/vs-industry-dyson-bissell-supplier-shift-image-001.jpg	keep	vs-industry-dyson-bissell-supplier-shift	728	472	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
what-sharkninja-makes-us-think-about-image-01.jpg	public/images/insights/what-sharkninja-makes-us-think-about-image-01.jpg	keep	what-sharkninja-makes-us-think-about	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
when-chinese-brands-become-the-powers-image-01.jpg	public/images/insights/when-chinese-brands-become-the-powers-image-01.jpg	keep	when-chinese-brands-become-the-powers	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
who-benefits-from-china-us-trade-war-in-vacuums-image-001.jpg	public/images/insights/who-benefits-from-china-us-trade-war-in-vacuums-image-001.jpg	keep	who-benefits-from-china-us-trade-war-in-vacuums	671	337	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
why-china-needs-a-cleaning-appliance-ifa-image-01.jpg	public/images/insights/why-china-needs-a-cleaning-appliance-ifa-image-01.jpg	keep	why-china-needs-a-cleaning-appliance-ifa	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
why-china-needs-a-cleaning-appliance-ifa-image-02.jpg	public/images/insights/why-china-needs-a-cleaning-appliance-ifa-image-02.jpg	keep	why-china-needs-a-cleaning-appliance-ifa	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
world-class-denny-or-world-class-bragging-image-01.jpg	public/images/insights/world-class-denny-or-world-class-bragging-image-01.jpg	keep	world-class-denny-or-world-class-bragging	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
xiaomi-ecosystem-at-a-crossroads-cover.jpg	public/images/insights/xiaomi-ecosystem-at-a-crossroads-cover.jpg	keep	xiaomi-ecosystem-at-a-crossroads	1600	900	unused cover matching an existing article slug; likely alternate or backup cover	retain in public/images/insights until article-level review
xiaomi-ecosystem-at-a-crossroads-image-001.jpg	public/images/insights/xiaomi-ecosystem-at-a-crossroads-image-001.jpg	keep	xiaomi-ecosystem-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
xiaomi-ecosystem-at-the-crossroads-image-001.jpg	public/images/insights/xiaomi-ecosystem-at-the-crossroads-image-001.jpg	migrate-candidate	xiaomi-ecosystem-at-a-crossroads	640	853	filename likely belongs to article slug xiaomi-ecosystem-at-a-crossroads; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
yang-meng-shallow-sea-strategy-cover.jpg	public/images/insights/yang-meng-shallow-sea-strategy-cover.jpg	needs-review		1600	900	no confident article match from filename; manual review required	manual review required
yang-meng-shallow-sea-strategy-image-01.jpg	public/images/insights/yang-meng-shallow-sea-strategy-image-01.jpg	needs-review		1600	900	no confident article match from filename; manual review required	manual review required
